2025-07-25 18:46:18,084 - INFO - MetaTrader5 initialized successfully.
2025-07-25 18:46:18,090 - INFO - [AUDUSD] Starting analysis cycle...
2025-07-25 18:46:18,100 - INFO - [EURUSD] Starting analysis cycle...
2025-07-25 18:46:18,109 - INFO - [GBPUSD] Starting analysis cycle...
2025-07-25 18:46:18,118 - INFO - [USDCAD] Starting analysis cycle...
2025-07-25 18:46:18,127 - INFO - [USDCHF] Starting analysis cycle...
2025-07-25 18:46:18,136 - INFO - [EURCAD] Starting analysis cycle...
2025-07-25 18:46:18,147 - INFO - [AUDCHF] Starting analysis cycle...
2025-07-25 18:46:18,157 - INFO - [AUDCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,160 - INFO - [AUDCAD] Starting analysis cycle...
2025-07-25 18:46:18,169 - INFO - [AUDCAD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,169 - INFO - [EURGBP] Starting analysis cycle...
2025-07-25 18:46:18,178 - INFO - [EURGBP] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,178 - INFO - [EURAUD] Starting analysis cycle...
2025-07-25 18:46:18,187 - INFO - [EURAUD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,187 - INFO - [EURCHF] Starting analysis cycle...
2025-07-25 18:46:18,197 - INFO - [EURCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,197 - INFO - [EURNZD] Starting analysis cycle...
2025-07-25 18:46:18,205 - INFO - [EURNZD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,205 - INFO - [AUDNZD] Starting analysis cycle...
2025-07-25 18:46:18,214 - INFO - [GBPCHF] Starting analysis cycle...
2025-07-25 18:46:18,223 - INFO - [GBPCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,223 - INFO - [CADCHF] Starting analysis cycle...
2025-07-25 18:46:18,232 - INFO - [GBPAUD] Starting analysis cycle...
2025-07-25 18:46:18,241 - INFO - [GBPAUD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,241 - INFO - [GBPCAD] Starting analysis cycle...
2025-07-25 18:46:18,250 - INFO - [GBPNZD] Starting analysis cycle...
2025-07-25 18:46:18,259 - INFO - [GBPNZD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,259 - INFO - [NZDCAD] Starting analysis cycle...
2025-07-25 18:46:18,267 - INFO - [NZDCHF] Starting analysis cycle...
2025-07-25 18:46:18,276 - INFO - [NZDCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:46:18,276 - INFO - [NZDUSD] Starting analysis cycle...
2025-07-25 18:46:18,336 - INFO - Shutting down...
2025-07-25 18:47:50,923 - INFO - MetaTrader5 initialized successfully.
2025-07-25 18:47:50,924 - INFO - [AUDUSD] Starting analysis cycle...
2025-07-25 18:47:50,935 - INFO - [AUDUSD] Price in H1 zone 'Continuation Support', but no M15 entry trigger found.
2025-07-25 18:47:50,935 - INFO - [EURUSD] Starting analysis cycle...
2025-07-25 18:47:50,944 - INFO - [EURUSD] Price in H1 zone 'Polarity Support', but no M15 entry trigger found.
2025-07-25 18:47:50,945 - INFO - [GBPUSD] Starting analysis cycle...
2025-07-25 18:47:50,954 - INFO - [GBPUSD] Price in H1 zone 'Continuation Support', but no M15 entry trigger found.
2025-07-25 18:47:50,954 - INFO - [USDCAD] Starting analysis cycle...
2025-07-25 18:47:50,963 - INFO - [USDCAD] Price in H1 zone 'Continuation Resistance', but no M15 entry trigger found.
2025-07-25 18:47:50,963 - INFO - [USDCHF] Starting analysis cycle...
2025-07-25 18:47:50,972 - INFO - [USDCHF] D1 trend is 'bearish', but price is not in a valid H1 setup zone.
2025-07-25 18:47:50,972 - INFO - [EURCAD] Starting analysis cycle...
2025-07-25 18:47:50,981 - INFO - [EURCAD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-25 18:47:50,981 - INFO - [AUDCHF] Starting analysis cycle...
2025-07-25 18:47:50,990 - INFO - [AUDCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:50,990 - INFO - [AUDCAD] Starting analysis cycle...
2025-07-25 18:47:51,000 - INFO - [AUDCAD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,000 - INFO - [EURGBP] Starting analysis cycle...
2025-07-25 18:47:51,009 - INFO - [EURGBP] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,010 - INFO - [EURAUD] Starting analysis cycle...
2025-07-25 18:47:51,018 - INFO - [EURAUD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,018 - INFO - [EURCHF] Starting analysis cycle...
2025-07-25 18:47:51,027 - INFO - [EURCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,028 - INFO - [EURNZD] Starting analysis cycle...
2025-07-25 18:47:51,036 - INFO - [EURNZD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,036 - INFO - [AUDNZD] Starting analysis cycle...
2025-07-25 18:47:51,046 - INFO - [AUDNZD] Price in H1 zone 'Continuation Support', but no M15 entry trigger found.
2025-07-25 18:47:51,046 - INFO - [GBPCHF] Starting analysis cycle...
2025-07-25 18:47:51,054 - INFO - [GBPCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,055 - INFO - [CADCHF] Starting analysis cycle...
2025-07-25 18:47:51,063 - INFO - [CADCHF] D1 trend is 'bearish', but price is not in a valid H1 setup zone.
2025-07-25 18:47:51,064 - INFO - [GBPAUD] Starting analysis cycle...
2025-07-25 18:47:51,072 - INFO - [GBPAUD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,072 - INFO - [GBPCAD] Starting analysis cycle...
2025-07-25 18:47:51,081 - INFO - [GBPCAD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-25 18:47:51,081 - INFO - [GBPNZD] Starting analysis cycle...
2025-07-25 18:47:51,089 - INFO - [GBPNZD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,089 - INFO - [NZDCAD] Starting analysis cycle...
2025-07-25 18:47:51,098 - INFO - [NZDCAD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-25 18:47:51,098 - INFO - [NZDCHF] Starting analysis cycle...
2025-07-25 18:47:51,107 - INFO - [NZDCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-25 18:47:51,107 - INFO - [NZDUSD] Starting analysis cycle...
2025-07-25 18:47:51,116 - INFO - [NZDUSD] Price in H1 zone 'Continuation Support', but no M15 entry trigger found.
2025-07-25 18:47:51,157 - INFO - --- Main loop cycle complete in 0.23s. Waiting 300s. ---
2025-07-28 06:54:32,225 - INFO - MetaTrader5 initialized successfully.
2025-07-28 06:54:32,226 - INFO - [AUDUSD] Starting analysis cycle...
2025-07-28 06:54:32,288 - INFO - [AUDUSD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:32,289 - INFO - [EURUSD] Starting analysis cycle...
2025-07-28 06:54:32,331 - INFO - [EURUSD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:32,331 - INFO - [GBPUSD] Starting analysis cycle...
2025-07-28 06:54:32,365 - INFO - [GBPUSD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:32,365 - INFO - [USDCAD] Starting analysis cycle...
2025-07-28 06:54:32,413 - INFO - [USDCAD] Price in H1 zone 'Polarity Resistance', but no M15 entry trigger found.
2025-07-28 06:54:32,413 - INFO - [USDCHF] Starting analysis cycle...
2025-07-28 06:54:32,461 - INFO - [USDCHF] D1 trend is 'bearish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:32,461 - INFO - [EURCAD] Starting analysis cycle...
2025-07-28 06:54:32,732 - INFO - [EURCAD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:32,732 - INFO - [AUDCHF] Starting analysis cycle...
2025-07-28 06:54:32,779 - INFO - [AUDCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:32,779 - INFO - [AUDCAD] Starting analysis cycle...
2025-07-28 06:54:33,083 - INFO - [AUDCAD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:33,083 - INFO - [EURGBP] Starting analysis cycle...
2025-07-28 06:54:33,171 - INFO - [EURGBP] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:33,171 - INFO - [EURAUD] Starting analysis cycle...
2025-07-28 06:54:33,491 - INFO - [EURAUD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:33,491 - INFO - [EURCHF] Starting analysis cycle...
2025-07-28 06:54:33,533 - INFO - [EURCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:33,534 - INFO - [EURNZD] Starting analysis cycle...
2025-07-28 06:54:33,555 - INFO - [EURNZD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:33,555 - INFO - [AUDNZD] Starting analysis cycle...
2025-07-28 06:54:33,580 - INFO - [AUDNZD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:33,580 - INFO - [GBPCHF] Starting analysis cycle...
2025-07-28 06:54:33,611 - INFO - [GBPCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:33,612 - INFO - [CADCHF] Starting analysis cycle...
2025-07-28 06:54:33,942 - INFO - [CADCHF] D1 trend is 'bearish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:33,942 - INFO - [GBPAUD] Starting analysis cycle...
2025-07-28 06:54:33,982 - INFO - [GBPAUD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:33,983 - INFO - [GBPCAD] Starting analysis cycle...
2025-07-28 06:54:34,032 - INFO - [GBPCAD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:34,032 - INFO - [GBPNZD] Starting analysis cycle...
2025-07-28 06:54:34,064 - INFO - [GBPNZD] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:34,064 - INFO - [NZDCAD] Starting analysis cycle...
2025-07-28 06:54:34,107 - INFO - [NZDCAD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:34,108 - INFO - [NZDCHF] Starting analysis cycle...
2025-07-28 06:54:34,149 - INFO - [NZDCHF] Market phase is 'ranging'. No trend strategy applicable.
2025-07-28 06:54:34,149 - INFO - [NZDUSD] Starting analysis cycle...
2025-07-28 06:54:34,172 - INFO - [NZDUSD] D1 trend is 'bullish', but price is not in a valid H1 setup zone.
2025-07-28 06:54:34,212 - INFO - --- Main loop cycle complete in 1.99s. Waiting 300s. ---
2025-07-28 06:55:49,015 - INFO - Trading script terminated by user.
2025-07-28 06:55:49,015 - INFO - Shutting down...
