2025-09-25T07:43:19.996781+00:00,XAUUSD,BUY,1.5014,0.6485,0.5498,0.6328,0.2774,0.6912,1.0000,0.0000,0.0523,0
2025-09-25T08:06:48.911555+00:00,XAUUSD,BUY,1.5008,0.7798,0.5499,0.8075,0.8916,0.8640,1.0000,0.0000,0.0436,0
2025-09-25T08:19:09.797165+00:00,GBPNZD,SELL,1.5025,0.6272,0.5496,0.8057,0.5996,0.3859,1.0000,0.0000,0.1781,0
2025-09-25T08:20:06.407562+00:00,EURAUD,SELL,1.5000,0.7007,0.5500,0.8051,0.8584,0.5448,1.0000,0.0000,0.2105,0
2025-09-25T08:20:11.501423+00:00,EURAUD,SELL,1.4976,0.7064,0.5504,0.8601,0.8832,0.5448,1.0000,0.0000,0.1981,0
2025-09-25T08:20:16.573184+00:00,EURAUD,SELL,1.5024,0.7107,0.5496,0.8634,0.8997,0.5448,1.0000,0.0000,0.1857,0
2025-09-25T08:21:12.465654+00:00,EURAUD,SELL,1.5024,0.7152,0.5496,0.8708,0.8997,0.5695,1.0000,0.0000,0.1857,0
2025-09-25T08:21:17.538131+00:00,EURAUD,SELL,1.5024,0.7167,0.5496,0.8708,0.8997,0.5695,1.0000,0.0000,0.1733,0
2025-09-25T08:21:22.624204+00:00,EURAUD,SELL,1.5000,0.7192,0.5500,0.8757,0.9244,0.5695,1.0000,0.0000,0.1857,0
2025-09-25T08:21:32.782459+00:00,GBPAUD,SELL,1.4976,0.6541,0.5504,0.7916,0.6953,0.4419,1.0000,0.0000,0.1950,0
2025-09-25T08:21:37.865072+00:00,GBPAUD,SELL,1.4977,0.6621,0.5504,0.7520,0.7473,0.4419,1.0000,0.0000,0.2047,0
2025-09-25T08:21:37.896069+00:00,EURNZD,SELL,1.5000,0.6535,0.5500,0.7936,0.8139,0.3693,1.0000,0.0000,0.2487,0
2025-09-25T08:21:42.972772+00:00,GBPAUD,SELL,1.5000,0.6626,0.5500,0.7981,0.7278,0.4419,1.0000,0.0000,0.1755,0
2025-09-25T08:21:43.006356+00:00,EURNZD,SELL,1.4976,0.6506,0.5504,0.7921,0.8064,0.3693,1.0000,0.0000,0.2600,0
2025-09-25T08:21:48.078767+00:00,GBPAUD,SELL,1.4978,0.6823,0.5504,0.8176,0.8253,0.4419,1.0000,0.0000,0.1560,0
2025-09-25T08:21:48.111752+00:00,EURNZD,SELL,1.5000,0.6535,0.5500,0.7936,0.8139,0.3693,1.0000,0.0000,0.2487,0
2025-09-25T08:21:53.179531+00:00,GBPAUD,SELL,1.5000,0.6731,0.5500,0.8085,0.7798,0.4419,1.0000,0.0000,0.1657,0
2025-09-25T08:21:53.210651+00:00,EURNZD,SELL,1.5000,0.6519,0.5500,0.7936,0.8139,0.3693,1.0000,0.0000,0.2600,0
2025-09-25T08:21:58.359125+00:00,GBPAUD,SELL,1.5000,0.7554,0.5500,0.9411,0.8188,0.8578,1.0000,0.0000,0.1657,0
2025-09-25T08:21:58.417104+00:00,EURNZD,SELL,1.4975,0.6948,0.5504,0.8554,0.7612,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:03.490544+00:00,GBPAUD,SELL,1.4977,0.7444,0.5504,0.9294,0.7603,0.8578,1.0000,0.0000,0.1852,0
2025-09-25T08:22:08.602327+00:00,GBPAUD,SELL,1.5000,0.7526,0.5500,0.9359,0.7928,0.8578,1.0000,0.0000,0.1560,0
2025-09-25T08:22:13.675794+00:00,GBPAUD,SELL,1.5000,0.7454,0.5500,0.9307,0.7668,0.8578,1.0000,0.0000,0.1852,0
2025-09-25T08:22:13.728139+00:00,EURNZD,SELL,1.4975,0.6948,0.5504,0.8554,0.7612,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:18.818006+00:00,GBPAUD,SELL,1.5000,0.7502,0.5500,0.9385,0.8058,0.8578,1.0000,0.0000,0.1950,0
2025-09-25T08:22:18.850249+00:00,EURNZD,SELL,1.5025,0.6974,0.5496,0.8584,0.7763,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:23.919190+00:00,GBPAUD,SELL,1.5023,0.7416,0.5496,0.9242,0.7343,0.8578,1.0000,0.0000,0.1755,0
2025-09-25T08:22:29.000958+00:00,GBPAUD,SELL,1.5000,0.7493,0.5500,0.9359,0.7928,0.8578,1.0000,0.0000,0.1852,0
2025-09-25T08:22:34.087200+00:00,GBPAUD,SELL,1.4980,0.7701,0.5503,0.9658,0.9423,0.8578,1.0000,0.0000,0.1950,0
2025-09-25T08:22:34.115890+00:00,EURNZD,SELL,1.4977,0.7099,0.5504,0.8735,0.8516,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:39.202206+00:00,GBPAUD,SELL,1.4979,0.7682,0.5503,0.9632,0.9293,0.8578,1.0000,0.0000,0.1950,0
2025-09-25T08:22:39.229568+00:00,EURNZD,SELL,1.4977,0.7099,0.5504,0.8735,0.8516,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:44.297418+00:00,GBPAUD,SELL,1.5000,0.7723,0.5500,0.9645,0.9358,0.8578,1.0000,0.0000,0.1657,0
2025-09-25T08:22:44.323925+00:00,EURNZD,SELL,1.4977,0.7096,0.5504,0.8765,0.8667,0.6105,1.0000,0.0000,0.2487,0
2025-09-25T08:22:49.431716+00:00,GBPAUD,SELL,1.4979,0.7724,0.5503,0.9632,0.9293,0.8578,1.0000,0.0000,0.1560,0
2025-09-25T08:22:49.459615+00:00,EURNZD,SELL,1.4977,0.7099,0.5504,0.8735,0.8516,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:54.530711+00:00,GBPAUD,SELL,1.5000,0.7723,0.5500,0.9645,0.9358,0.8578,1.0000,0.0000,0.1657,0
2025-09-25T08:22:54.558159+00:00,EURNZD,SELL,1.5000,0.7062,0.5500,0.8689,0.8290,0.6105,1.0000,0.0000,0.2261,0
2025-09-25T08:22:59.760407+00:00,GBPAUD,SELL,1.5000,0.7873,0.5500,0.9996,0.9358,0.9748,1.0000,0.0000,0.1950,0
2025-09-25T08:22:59.817180+00:00,EURNZD,SELL,1.5000,0.7187,0.5500,0.8893,0.8290,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:04.917061+00:00,GBPAUD,SELL,1.4978,0.7762,0.5504,0.9775,0.8253,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:04.945196+00:00,EURNZD,SELL,1.5000,0.7257,0.5500,0.9013,0.8893,0.6783,1.0000,0.0000,0.2487,0
2025-09-25T08:23:10.019051+00:00,GBPAUD,SELL,1.5000,0.7733,0.5500,0.9762,0.8188,0.9748,1.0000,0.0000,0.1755,0
2025-09-25T08:23:10.049995+00:00,EURNZD,SELL,1.4977,0.7255,0.5504,0.9029,0.8968,0.6783,1.0000,0.0000,0.2600,0
2025-09-25T08:23:15.110633+00:00,GBPAUD,SELL,1.4976,0.7615,0.5504,0.9567,0.7213,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:15.139714+00:00,EURNZD,SELL,1.5000,0.7235,0.5500,0.8953,0.8592,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:20.207411+00:00,GBPAUD,SELL,1.4975,0.7497,0.5504,0.9437,0.6563,0.9748,1.0000,0.0000,0.1755,0
2025-09-25T08:23:20.237000+00:00,EURNZD,SELL,1.5024,0.7119,0.5496,0.8878,0.8215,0.6783,1.0000,0.0000,0.2713,0
2025-09-25T08:23:25.304194+00:00,GBPAUD,SELL,1.4976,0.7514,0.5504,0.9489,0.6823,0.9748,1.0000,0.0000,0.1950,0
2025-09-25T08:23:25.333304+00:00,EURNZD,SELL,1.5000,0.7121,0.5500,0.8863,0.8139,0.6783,1.0000,0.0000,0.2600,0
2025-09-25T08:23:30.400033+00:00,GBPAUD,SELL,1.4976,0.7558,0.5504,0.9489,0.6823,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:30.429686+00:00,EURNZD,SELL,1.5024,0.7133,0.5496,0.8878,0.8215,0.6783,1.0000,0.0000,0.2600,0
2025-09-25T08:23:35.505751+00:00,GBPAUD,SELL,1.4975,0.7527,0.5504,0.9463,0.6693,0.9748,1.0000,0.0000,0.1657,0
2025-09-25T08:23:35.535393+00:00,EURNZD,SELL,1.5000,0.7138,0.5500,0.8833,0.7989,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:40.642746+00:00,GBPAUD,SELL,1.4975,0.7538,0.5504,0.9463,0.6693,0.9748,1.0000,0.0000,0.1560,0
2025-09-25T08:23:40.670309+00:00,EURNZD,SELL,1.5000,0.7257,0.5500,0.9013,0.8893,0.6783,1.0000,0.0000,0.2487,0
2025-09-25T08:23:45.752407+00:00,EURNZD,SELL,1.5000,0.7260,0.5500,0.8983,0.8742,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:50.877313+00:00,EURNZD,SELL,1.5000,0.7260,0.5500,0.8983,0.8742,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:23:55.976447+00:00,EURNZD,SELL,1.4977,0.7223,0.5504,0.8938,0.8516,0.6783,1.0000,0.0000,0.2261,0
2025-09-25T08:24:01.161521+00:00,EURNZD,SELL,1.5000,0.7413,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2487,0
2025-09-25T08:24:06.242300+00:00,EURNZD,SELL,1.5000,0.7439,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:24:11.367805+00:00,EURNZD,SELL,1.5000,0.7392,0.5500,0.9209,0.8742,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:24:16.442981+00:00,EURNZD,SELL,1.5000,0.7387,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2713,0
2025-09-25T08:24:21.512937+00:00,EURAUD,SELL,1.4977,0.7716,0.5504,0.9665,0.9822,0.8336,1.0000,0.0000,0.1981,0
2025-09-25T08:24:21.547165+00:00,EURNZD,SELL,1.5000,0.7269,0.5500,0.9119,0.8290,0.7536,1.0000,0.0000,0.2713,0
2025-09-25T08:24:26.647184+00:00,EURAUD,SELL,1.5000,0.7714,0.5500,0.9182,0.9905,0.8336,1.0000,0.0000,0.2105,0
2025-09-25T08:24:31.762351+00:00,EURAUD,SELL,1.5000,0.7612,0.5500,0.9484,0.8914,0.8336,1.0000,0.0000,0.1733,0
2025-09-25T08:24:41.904874+00:00,EURAUD,SELL,1.4976,0.7576,0.5504,0.9434,0.8667,0.8336,1.0000,0.0000,0.1733,0
2025-09-25T08:24:47.010008+00:00,EURAUD,SELL,1.5000,0.7623,0.5500,0.9517,0.9079,0.8336,1.0000,0.0000,0.1857,0
2025-09-25T08:24:52.156421+00:00,EURAUD,SELL,1.5000,0.7623,0.5500,0.9517,0.9079,0.8336,1.0000,0.0000,0.1857,0
2025-09-25T08:25:02.364656+00:00,EURAUD,SELL,1.4976,0.7278,0.5504,0.8914,0.8667,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:07.523296+00:00,EURAUD,SELL,1.5000,0.7291,0.5500,0.8931,0.8749,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:12.608153+00:00,EURAUD,SELL,1.4977,0.7382,0.5504,0.9046,0.9327,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:17.724447+00:00,EURAUD,SELL,1.5000,0.7265,0.5500,0.8898,0.8584,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:22.805107+00:00,EURAUD,SELL,1.5024,0.7330,0.5496,0.8980,0.8997,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:27.933682+00:00,EURAUD,SELL,1.5000,0.7288,0.5500,0.8964,0.8914,0.6603,1.0000,0.0000,0.1981,0
2025-09-25T08:25:33.043191+00:00,EURAUD,SELL,1.5000,0.7369,0.5500,0.9030,0.9244,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:38.161564+00:00,EURAUD,SELL,1.5000,0.7445,0.5500,0.9129,0.9739,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:38.198068+00:00,EURNZD,SELL,1.5000,0.6978,0.5500,0.8561,0.8893,0.5276,1.0000,0.0000,0.2487,0
2025-09-25T08:25:43.265716+00:00,EURAUD,SELL,1.5000,0.7445,0.5500,0.9129,0.9739,0.6603,1.0000,0.0000,0.1733,0
2025-09-25T08:25:43.298782+00:00,EURNZD,SELL,1.5000,0.6978,0.5500,0.8561,0.8893,0.5276,1.0000,0.0000,0.2487,0
2025-09-25T08:25:48.372166+00:00,EURAUD,SELL,1.4977,0.7364,0.5504,0.8579,0.9492,0.6603,1.0000,0.0000,0.2105,0
2025-09-25T08:25:48.403205+00:00,EURNZD,SELL,1.5000,0.6861,0.5500,0.8441,0.8290,0.5276,1.0000,0.0000,0.2600,0
2025-09-25T08:25:53.474239+00:00,EURAUD,SELL,1.4977,0.7418,0.5504,0.9112,0.9657,0.6603,1.0000,0.0000,0.1857,0
2025-09-25T08:25:53.505619+00:00,EURNZD,SELL,1.5000,0.6978,0.5500,0.8561,0.8893,0.5276,1.0000,0.0000,0.2487,0
2025-09-25T08:25:58.586330+00:00,EURNZD,SELL,1.5000,0.7032,0.5500,0.8591,0.9044,0.5276,1.0000,0.0000,0.2261,0
2025-09-25T08:26:03.782102+00:00,EURNZD,SELL,1.5000,0.7413,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2487,0
2025-09-25T08:26:08.890564+00:00,EURNZD,SELL,1.5000,0.7400,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2600,0
2025-09-25T08:26:13.994605+00:00,EURNZD,SELL,1.5022,0.7473,0.5496,0.9315,0.9270,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:26:19.070018+00:00,EURNZD,SELL,1.4978,0.7503,0.5503,0.9405,0.9722,0.7536,1.0000,0.0000,0.2600,0
2025-09-25T08:26:24.175034+00:00,EURNZD,SELL,1.5000,0.7426,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2374,0
2025-09-25T08:26:29.245665+00:00,EURNZD,SELL,1.5000,0.7272,0.5500,0.9089,0.8139,0.7536,1.0000,0.0000,0.2487,0
2025-09-25T08:26:34.333267+00:00,EURNZD,SELL,1.5000,0.7387,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2713,0
2025-09-25T08:26:39.446253+00:00,EURNZD,SELL,1.5000,0.7439,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:26:44.539475+00:00,EURNZD,SELL,1.5000,0.7400,0.5500,0.9270,0.9044,0.7536,1.0000,0.0000,0.2600,0
2025-09-25T08:26:49.624060+00:00,EURNZD,SELL,1.5000,0.7322,0.5500,0.9119,0.8290,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:26:54.699861+00:00,EURNZD,SELL,1.5000,0.7322,0.5500,0.9119,0.8290,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:26:59.776112+00:00,EURNZD,SELL,1.5000,0.7392,0.5500,0.9209,0.8742,0.7536,1.0000,0.0000,0.2261,0
2025-09-25T08:27:04.958181+00:00,EURNZD,SELL,1.5000,0.7363,0.5500,0.9194,0.8893,0.7386,1.0000,0.0000,0.2487,0
2025-09-25T08:27:10.048620+00:00,EURNZD,SELL,1.4977,0.7331,0.5504,0.9119,0.8516,0.7386,1.0000,0.0000,0.2261,0
2025-09-25T08:27:15.126362+00:00,EURNZD,SELL,1.5000,0.7319,0.5500,0.9104,0.8441,0.7386,1.0000,0.0000,0.2261,0
2025-09-25T08:27:20.209801+00:00,EURNZD,SELL,1.4977,0.7424,0.5504,0.9240,0.9119,0.7386,1.0000,0.0000,0.2261,0
2025-09-25T08:27:25.275159+00:00,GBPAUD,SELL,1.5000,0.6908,0.5500,0.8475,0.6628,0.6498,1.0000,0.0000,0.1852,0
2025-09-25T08:27:25.307063+00:00,EURNZD,SELL,1.5022,0.7447,0.5496,0.9270,0.9270,0.7386,1.0000,0.0000,0.2261,0
2025-09-25T08:27:45.539146+00:00,EURJPY,SELL,1.5025,0.7160,0.5496,0.9213,0.8428,0.6092,1.0000,0.0000,0.1627,0
2025-09-25T08:27:45.982917+00:00,GBPAUD,SELL,1.5000,0.7098,0.5500,0.8657,0.7538,0.6498,1.0000,0.0000,0.1560,0
2025-09-25T08:27:51.068362+00:00,GBPAUD,SELL,1.4976,0.6979,0.5504,0.8514,0.6823,0.6498,1.0000,0.0000,0.1560,0
2025-09-25T08:27:56.148168+00:00,GBPAUD,SELL,1.5000,0.7064,0.5500,0.8631,0.7408,0.6498,1.0000,0.0000,0.1657,0
2025-09-25T08:28:01.230381+00:00,GBPAUD,SELL,1.4978,0.7181,0.5504,0.8774,0.8123,0.6498,1.0000,0.0000,0.1657,0
2025-09-25T08:28:06.376832+00:00,GBPAUD,SELL,1.5021,0.7857,0.5497,0.9898,0.9163,0.9553,1.0000,0.0000,0.1560,0
2025-09-25T08:28:11.501139+00:00,GBPAUD,SELL,1.5000,0.7808,0.5500,0.9885,0.9098,0.9553,1.0000,0.0000,0.1950,0
2025-09-25T08:28:16.572961+00:00,GBPAUD,SELL,1.5000,0.7801,0.5500,0.9859,0.8968,0.9553,1.0000,0.0000,0.1852,0
2025-09-25T08:28:21.655486+00:00,GBPAUD,SELL,1.5000,0.7801,0.5500,0.9859,0.8968,0.9553,1.0000,0.0000,0.1852,0
2025-09-25T08:28:26.736665+00:00,GBPAUD,SELL,1.5000,0.7741,0.5500,0.9729,0.8318,0.9553,1.0000,0.0000,0.1560,0
2025-09-25T08:28:31.852982+00:00,GBPAUD,SELL,1.5022,0.7695,0.5496,0.9664,0.7993,0.9553,1.0000,0.0000,0.1560,0
2025-09-25T08:28:36.978859+00:00,GBPAUD,SELL,1.5022,0.7740,0.5497,0.9742,0.8383,0.9553,1.0000,0.0000,0.1657,0
2025-09-25T08:28:42.077706+00:00,GBPAUD,SELL,1.5000,0.7723,0.5500,0.9703,0.8188,0.9553,1.0000,0.0000,0.1560,0
2025-09-25T08:28:47.191605+00:00,GBPAUD,SELL,1.5022,0.7674,0.5496,0.9664,0.7993,0.9553,1.0000,0.0000,0.1755,0
2025-09-25T08:28:52.264412+00:00,GBPAUD,SELL,1.4977,0.7639,0.5504,0.9586,0.7603,0.9553,1.0000,0.0000,0.1560,0
2025-09-25T08:28:57.344743+00:00,GBPAUD,SELL,1.4977,0.7639,0.5504,0.9586,0.7603,0.9553,1.0000,0.0000,0.1560,0
2025-09-25T08:29:02.426193+00:00,GBPAUD,SELL,1.4977,0.7599,0.5504,0.9560,0.7473,0.9553,1.0000,0.0000,0.1755,0
2025-09-25T08:29:07.582954+00:00,GBPAUD,SELL,1.4977,0.7334,0.5504,0.9054,0.7473,0.7863,1.0000,0.0000,0.1560,0
2025-09-25T08:29:12.761555+00:00,GBPAUD,SELL,1.5000,0.7344,0.5500,0.9067,0.7538,0.7863,1.0000,0.0000,0.1560,0
2025-09-25T08:29:17.851073+00:00,GBPAUD,SELL,1.5000,0.7344,0.5500,0.9067,0.7538,0.7863,1.0000,0.0000,0.1560,0
2025-09-25T08:29:22.973362+00:00,GBPAUD,SELL,1.4977,0.7340,0.5504,0.9106,0.7733,0.7863,1.0000,0.0000,0.1852,0
2025-09-25T08:29:28.076534+00:00,GBPAUD,SELL,1.5023,0.7291,0.5496,0.9028,0.7343,0.7863,1.0000,0.0000,0.1755,0
2025-09-25T08:29:33.196904+00:00,GBPAUD,SELL,1.5023,0.7314,0.5496,0.9028,0.7343,0.7863,1.0000,0.0000,0.1560,0
2025-09-25T08:29:38.329290+00:00,GBPAUD,SELL,1.5000,0.7303,0.5500,0.9015,0.7278,0.7863,1.0000,0.0000,0.1560,0
2025-09-25T08:29:38.370140+00:00,EURNZD,SELL,1.5000,0.7874,0.5500,1.0000,0.9797,0.9571,1.0000,0.0000,0.2261,0
2025-09-25T08:29:43.446262+00:00,GBPAUD,SELL,1.4977,0.7300,0.5504,0.9054,0.7473,0.7863,1.0000,0.0000,0.1852,0
2025-09-25T08:29:43.478200+00:00,EURNZD,SELL,1.4978,0.7823,0.5504,0.9956,0.9421,0.9571,1.0000,0.0000,0.2261,0
2025-09-25T08:29:48.551320+00:00,GBPAUD,SELL,1.4977,0.7334,0.5504,0.9054,0.7473,0.7863,1.0000,0.0000,0.1560,0
2025-09-25T08:29:48.582047+00:00,EURNZD,SELL,1.4977,0.7782,0.5504,0.9895,0.9119,0.9571,1.0000,0.0000,0.2261,0
2025-09-25T08:29:53.694262+00:00,GBPAUD,SELL,1.5000,0.7364,0.5500,0.9093,0.7668,0.7863,1.0000,0.0000,0.1560,0
2025-09-25T08:29:53.724256+00:00,EURNZD,SELL,1.5022,0.7803,0.5496,0.9925,0.9270,0.9571,1.0000,0.0000,0.2261,0
2025-09-25T08:30:03.847770+00:00,GBPAUD,SELL,1.5000,0.7599,0.5500,0.7904,0.9228,0.7863,1.0000,0.0000,0.1560,0
